time,price
2025-05-25 14:08:22.241,2517.3890088675016
2025-05-25 15:04:03.839,2507.8539041448967
2025-05-25 16:06:49.063,2507.5566216967873
2025-05-25 17:03:39.853,2510.766714821495
2025-05-25 18:03:58.874,2513.848827201041
2025-05-25 19:01:40.208,2518.1814589626756
2025-05-25 20:08:07.602,2524.116786619008
2025-05-25 21:04:11.232,2523.5345177414065
2025-05-25 22:07:24.940,2517.2358604684755
2025-05-25 23:03:44.480,2546.9586899785268
2025-05-26 00:04:06.761,2548.14797380859
2025-05-26 01:03:41.513,2557.5149150799834
2025-05-26 02:03:16.797,2562.606418027364
2025-05-26 03:03:15.997,2552.9359744527137
2025-05-26 04:01:45.653,2562.165868766786
2025-05-26 05:03:46.612,2566.4596778689665
2025-05-26 06:03:34.321,2570.266977358125
2025-05-26 07:01:47.972,2575.566925435442
2025-05-26 08:03:14.289,2581.4803699125796
2025-05-26 09:03:53.148,2570.616743191609
2025-05-26 10:03:55.608,2565.3400176659816
2025-05-26 11:03:51.819,2566.0756172474566
2025-05-26 12:02:26.136,2566.45214584755
2025-05-26 13:03:33.783,2567.5875560565937
2025-05-26 14:04:12.281,2559.883288214986
2025-05-26 15:01:51.693,2548.5528874234496
2025-05-26 16:03:55.518,2562.3129909564313
2025-05-26 17:03:44.012,2545.7381552420306
2025-05-26 18:03:54.065,2535.183470445663
2025-05-26 19:03:19.026,2540.365427708549
2025-05-26 20:00:11.072,2540.8996984854684
2025-05-26 21:03:46.113,2558.8937649777968
2025-05-26 22:03:46.075,2562.3538383493055
2025-05-26 23:03:53.668,2561.485552491816
2025-05-27 00:02:39.798,2562.4409846186127
2025-05-27 01:04:13.783,2554.156454060156
2025-05-27 02:04:05.801,2528.7360322826144
2025-05-27 03:08:30.951,2539.6223752506276
2025-05-27 04:03:30.146,2552.023796803851
2025-05-27 05:03:25.986,2560.993907255344
2025-05-27 06:03:22.636,2564.2390062716267
2025-05-27 07:02:09.959,2582.835344448523
2025-05-27 08:03:13.479,2603.3893533267487
2025-05-27 09:03:53.344,2634.9408791430374
2025-05-27 10:09:53.553,2635.3448156594523
2025-05-27 11:03:49.365,2637.8057341485755
2025-05-27 12:02:30.574,2646.1343501159713
2025-05-27 13:06:04.615,2643.6922773606943
2025-05-27 14:03:51.273,2658.5086247299027
2025-05-27 15:02:41.751,2659.662817835413
2025-05-27 16:04:05.381,2667.085636580769
2025-05-27 17:03:29.232,2673.38367321811
2025-05-27 18:07:28.413,2695.96645777102
2025-05-27 19:03:48.686,2682.8025579189107
2025-05-27 20:03:46.325,2685.8793751283793
2025-05-27 21:03:38.105,2675.989223887529
2025-05-27 22:03:30.619,2664.286080758775
2025-05-27 23:03:52.796,2664.0850217490665
2025-05-28 00:03:41.710,2662.0940568241435
2025-05-28 01:03:59.167,2653.0211123860395
2025-05-28 02:03:33.474,2641.532800307507
2025-05-28 03:02:49.093,2636.34389957963
2025-05-28 04:03:27.361,2646.2240872518614
2025-05-28 05:19:15.724,2642.5976328495003
2025-05-28 07:12:49.635,2631.7602613448184
2025-05-28 07:16:37.326,2632.07810175782
2025-05-28 08:24:49.551,2636.635826398744
2025-05-28 10:47:41.896,2633.9697523697832
2025-05-28 11:24:48.927,2643.669056977985
2025-05-28 11:44:12.898,2647.3465682788283
2025-05-28 12:03:14.720,2654.1857207234975
2025-05-28 13:03:27.530,2668.262824678078
2025-05-28 14:11:20.238,2666.058018900531
2025-05-28 15:03:14.629,2639.950854973909
2025-05-28 16:03:42.833,2633.09360711934
2025-05-28 17:03:19.686,2638.4626955790404
2025-05-28 18:03:40.095,2651.064131563755
2025-05-28 19:03:52.085,2645.775078675466
2025-05-28 20:01:33.320,2626.869392991634
2025-05-28 21:05:31.339,2631.7763480760946
2025-05-28 22:03:44.047,2648.7382689311034
2025-05-28 23:03:21.634,2647.387721367338
2025-05-29 00:03:45.759,2679.875687205419
2025-05-29 01:03:15.053,2709.0759611628964
2025-05-29 02:04:00.794,2714.0873751543236
2025-05-29 03:03:26.613,2771.2377710157893
2025-05-29 04:03:26.750,2757.659567043874
2025-05-29 05:03:49.053,2729.308840823524
2025-05-29 06:02:55.589,2729.473491891767
2025-05-29 07:03:23.789,2727.6809606832726
2025-05-29 08:08:12.241,2730.2737341379284
2025-05-29 09:03:24.058,2724.6765259099425
2025-05-29 10:03:33.474,2731.5730554982315
2025-05-29 11:03:42.695,2730.6897067887744
2025-05-29 12:03:41.460,2718.587664538869
2025-05-29 13:03:34.920,2700.5710132548193
2025-05-29 14:03:23.767,2668.7265439728917
2025-05-29 15:01:50.818,2655.4174084464457
2025-05-29 16:03:27.007,2650.7954343086717
2025-05-29 17:02:23.067,2642.579583935659
2025-05-29 18:03:55.611,2658.8220958084007
2025-05-29 19:00:40.180,2652.9536958461986
2025-05-29 20:03:25.470,2648.8870156492494
2025-05-29 21:02:42.890,2648.5899291630676
2025-05-29 22:03:43.774,2654.1867910877995
2025-05-29 23:03:42.267,2654.398230276697
2025-05-30 00:03:47.604,2631.9083003349624
2025-05-30 01:03:30.389,2626.0462769253086
2025-05-30 02:03:37.628,2601.9491613047476
2025-05-30 03:03:32.950,2625.418289880567
2025-05-30 04:01:23.784,2635.8525651778423
2025-05-30 05:03:30.772,2632.011350848124
2025-05-30 06:03:41.490,2641.1995100845966
2025-05-30 07:03:29.638,2621.5771444551706
2025-05-30 08:03:27.103,2626.5974536925796
2025-05-30 09:03:39.878,2620.8592810126624
2025-05-30 10:03:36.015,2609.5527579234745
2025-05-30 11:03:37.883,2619.680320176058
2025-05-30 12:01:36.970,2621.3513409942684
2025-05-30 13:03:29.705,2613.7195603761056
2025-05-30 14:03:38.452,2591.5000641107135
2025-05-30 15:02:24.446,2595.2061363265575
2025-05-30 16:01:36.845,2605.8385766571973
2025-05-30 17:03:44.306,2548.087654090474
2025-05-30 18:00:57.724,2549.3254441795957
2025-05-30 19:03:31.886,2574.5133954385115
2025-05-30 20:03:39.519,2576.8537308530263
2025-05-30 21:03:28.916,2578.8081746043845
2025-05-30 22:01:33.589,2573.9672839595005
2025-05-30 23:03:34.009,2538.708338538409
2025-05-31 00:03:27.963,2527.700316388642
2025-05-31 01:03:46.321,2528.1612982777274
2025-05-31 02:02:50.788,2498.424256778222
2025-05-31 03:03:26.547,2497.457240920738
2025-05-31 04:04:01.552,2512.0769774095475
2025-05-31 05:03:48.908,2522.210172932137
2025-05-31 06:03:27.487,2518.1753180874907
2025-05-31 07:04:02.536,2523.00108561267
2025-05-31 08:03:34.951,2522.4082533065434
2025-05-31 09:01:20.053,2524.603015938383
2025-05-31 10:03:54.360,2522.2968888517207
2025-05-31 11:08:19.958,2521.0441693609946
2025-05-31 12:04:08.166,2518.878597610243
2025-05-31 13:04:00.090,2532.906448881631
2025-05-31 14:05:51.974,2532.358714950951
2025-05-31 15:08:29.991,2541.7008622400717
2025-05-31 16:01:23.293,2539.5264430966613
2025-05-31 17:04:02.680,2540.1043121377597
2025-05-31 18:03:43.483,2532.241001287781
2025-05-31 19:03:46.987,2539.964864991243
2025-05-31 20:00:57.916,2540.0182341236173
2025-05-31 21:01:15.971,2541.6883754011315
2025-05-31 22:01:54.605,2544.2218342112633
2025-05-31 23:03:50.708,2537.09543363727
2025-06-01 00:04:02.270,2531.533172761844
2025-06-01 01:03:41.262,2523.280847010589
2025-06-01 02:04:06.413,2514.4888843576437
2025-06-01 03:01:14.304,2510.7888522065864
2025-06-01 04:03:46.406,2512.485608787745
2025-06-01 05:06:52.304,2522.5562912390765
2025-06-01 06:03:36.232,2520.9346379292515
2025-06-01 07:03:32.180,2515.591101762707
2025-06-01 08:03:47.324,2510.839112198872
2025-06-01 09:02:03.051,2507.3300767463934
2025-06-01 10:03:45.055,2489.902755317034
2025-06-01 11:03:42.126,2492.521381726797
2025-06-01 12:03:57.590,2500.7446392822885
2025-06-01 13:03:12.915,2484.639705530568
2025-06-01 14:08:18.919,2496.390627944086
2025-06-01 15:03:55.766,2510.400871658421
2025-06-01 16:03:51.490,2523.2276955702073
2025-06-01 17:03:49.904,2541.787207192206
2025-06-01 18:03:34.753,2542.110593839726
2025-06-01 19:03:58.296,2515.7493564821807
2025-06-01 20:03:52.103,2523.5874035025267
2025-06-01 21:03:40.227,2531.295981464176
2025-06-01 22:01:57.684,2537.052095847234
2025-06-01 23:00:05.370,2538.2395701089686
2025-06-02 00:03:45.316,2538.2846946910217
2025-06-02 01:03:47.674,2533.901234968759
2025-06-02 02:03:47.352,2529.0033806833694
2025-06-02 03:03:31.751,2515.33298314487
2025-06-02 04:02:28.511,2498.8387110264803
2025-06-02 05:03:06.822,2495.5357651529257
2025-06-02 06:01:49.743,2492.037365361293
2025-06-02 07:03:40.264,2496.3561665637217
2025-06-02 08:03:52.951,2507.112294812616
2025-06-02 09:03:41.870,2497.677626009121
2025-06-02 10:03:41.966,2482.8971024299476
2025-06-02 11:03:25.670,2483.965451720333
2025-06-02 12:03:52.465,2483.0166568217314
2025-06-02 13:03:50.265,2493.9194324347923
2025-06-02 14:02:50.532,2505.2877059908474
2025-06-02 15:04:05.341,2525.887098853575
2025-06-02 16:03:42.794,2543.0766634104602
2025-06-02 17:03:44.796,2542.9544184113
2025-06-02 18:03:42.445,2547.84465833318
2025-06-02 19:03:25.829,2546.4164912834217
2025-06-02 20:04:09.394,2533.362370825235
2025-06-02 21:04:02.712,2541.0100956983797
2025-06-02 22:03:54.637,2555.3052196211074
2025-06-02 23:03:58.214,2581.0574546255903
2025-06-03 00:03:46.751,2610.8639611906437
2025-06-03 01:02:58.625,2622.0305342947163
2025-06-03 02:03:12.024,2644.188726818387
2025-06-03 03:03:43.068,2623.515114167879
2025-06-03 04:03:28.786,2603.7914161097938
2025-06-03 05:03:33.044,2596.0489731564157
2025-06-03 06:03:16.929,2610.233780056554
2025-06-03 07:03:59.916,2614.3743279600008
2025-06-03 08:02:25.601,2612.511226358488
2025-06-03 09:03:25.240,2606.3677938160768
2025-06-03 10:03:21.030,2613.9844526724687
2025-06-03 11:06:27.140,2614.0058905399915
2025-06-03 12:01:01.244,2606.7364007615165
2025-06-03 13:03:24.185,2610.7480473416986
2025-06-03 14:08:21.800,2626.344288586956
2025-06-03 15:01:30.897,2636.852963122219
2025-06-03 16:03:49.963,2630.2745891238333
2025-06-03 17:04:46.077,2613.909344160897
2025-06-03 18:03:30.485,2620.721920451941
2025-06-03 19:08:25.129,2620.0988057481427
2025-06-03 20:03:26.370,2622.365926823526
2025-06-03 21:04:00.250,2614.739794980211
2025-06-03 22:03:53.639,2601.890181757016
2025-06-03 23:01:22.409,2607.8954256506913
2025-06-04 00:03:52.911,2594.777557170298
2025-06-04 01:01:45.170,2594.2900703412733
2025-06-04 02:01:04.128,2613.65653284407
2025-06-04 03:04:22.711,2614.369894971976
2025-06-04 04:02:01.946,2630.7009472860386
2025-06-04 05:03:22.352,2631.3507005725774
2025-06-04 06:03:23.740,2627.028702915949
2025-06-04 07:03:46.308,2630.361790642032
2025-06-04 08:08:45.313,2628.6222576794653
2025-06-04 09:01:58.888,2641.2528976649405
2025-06-04 10:03:13.925,2641.471325772592
2025-06-04 11:03:22.525,2638.7131134609695
2025-06-04 12:03:24.783,2629.7082474789454
2025-06-04 13:03:39.428,2623.1593709827466
2025-06-04 14:03:43.192,2619.4711113865715
2025-06-04 15:03:30.445,2622.0525835634844
2025-06-04 16:04:08.168,2666.5168838496515
2025-06-04 17:03:44.680,2657.8086963868973
2025-06-04 18:01:41.147,2637.2289894688206
2025-06-04 19:03:46.724,2637.2067891794086
2025-06-04 20:03:18.906,2629.2062534650954
2025-06-04 21:02:37.272,2608.677878213106
2025-06-04 22:02:00.174,2618.2829600827436
2025-06-04 23:03:49.883,2608.9283641514044
2025-06-05 00:04:06.207,2609.9504866476827
2025-06-05 01:03:45.605,2611.2774367662983
2025-06-05 02:03:49.975,2608.3085114323167
2025-06-05 03:03:49.150,2621.0854977968274
2025-06-05 04:14:28.632,2627.5068537762418
2025-06-05 05:01:03.644,2631.86616540575
2025-06-05 06:03:31.035,2615.9100575551247
2025-06-05 07:03:57.764,2608.380221145156
2025-06-05 08:03:32.929,2606.446751189523
2025-06-05 09:03:56.573,2606.515007602515
2025-06-05 10:03:25.746,2608.734237947109
2025-06-05 11:01:44.239,2594.391050743087
2025-06-05 12:03:37.511,2607.893155136817
2025-06-05 13:00:35.700,2631.427721206957
